index,0,1,2
26457,0.071709177,0.093930268,0.834360555
26458,0.192052719,0.121075089,0.686872192
26459,0.044067845,0.110034148,0.845898006
26460,0.140381902,0.108190981,0.751427117
26461,0.125355099,0.248805404,0.625839497
26462,0.071894871,0.119937969,0.80816716
26463,0.365827816,0.633559872,0.000612313
26464,0.086756554,0.155745009,0.757498438
26465,0.050891393,0.121700717,0.82740789
26466,0.052550562,0.281200211,0.666249226
26467,0.08145341,0.191530097,0.727016493
26468,0.070088728,0.119034004,0.810877268
26469,0.335864787,0.147904479,0.516230734
26470,0.066827865,0.13413398,0.799038155
26471,0.098786004,0.314167518,0.587046479
26472,0.107821863,0.196222571,0.695955566
26473,0.069097845,0.106210777,0.824691377
26474,0.285123597,0.714400844,0.00047556
26475,0.199771418,0.290154355,0.510074228
26476,0.047635053,0.374587855,0.577777092
26477,0.161271745,0.219729765,0.61899849
26478,0.10825476,0.10752727,0.78421797
26479,0.066127097,0.224814269,0.709058634
26480,0.066971705,0.102417302,0.830610992
26481,0.057243376,0.299141175,0.643615449
26482,0.219417927,0.077124238,0.703457835
26483,0.065385162,0.174943979,0.75967086
26484,0.140562316,0.315911032,0.543526652
26485,0.054741846,0.080116556,0.865141598
26486,0.114421949,0.254417589,0.631160462
26487,0.123806267,0.136684761,0.739508972
26488,0.190599852,0.788541978,0.02085817
26489,0.066426994,0.34452469,0.589048316
26490,0.112426682,0.375236364,0.512336954
26491,0.075446837,0.097280416,0.827272746
26492,0.04472306,0.145474139,0.809802801
26493,0.252077246,0.747234095,0.000688659
26494,0.059549465,0.155480139,0.784970396
26495,0.067209428,0.135085721,0.797704851
26496,0.125289145,0.210626871,0.664083984
26497,0.080524033,0.544361602,0.375114365
26498,0.17271257,0.370159308,0.457128121
26499,0.067384417,0.186838755,0.745776828
26500,0.105543095,0.33580757,0.558649334
26501,0.052583019,0.110634288,0.836782694
26502,0.037718574,0.068747363,0.893534062
26503,0.09845487,0.274171673,0.627373457
26504,0.098281929,0.206178928,0.695539142
26505,0.067873006,0.094975541,0.837151453
26506,0.070055032,0.920962844,0.008982124
26507,0.124935923,0.873367194,0.001696884
26508,0.060854343,0.33071814,0.608427518
26509,0.087140814,0.16562912,0.747230066
26510,0.07022919,0.226681716,0.703089094
26511,0.079274457,0.087945262,0.832780281
26512,0.047775006,0.141812341,0.810412653
26513,0.082227142,0.190393452,0.727379406
26514,0.059798057,0.092161245,0.848040698
26515,0.168777814,0.126010958,0.705211227
26516,0.076927301,0.320183862,0.602888838
26517,0.229954526,0.768875626,0.001169848
26518,0.100751327,0.136792318,0.762456355
26519,0.491600512,0.136513663,0.371885825
26520,0.04418239,0.740136955,0.215680655
26521,0.064907068,0.108126698,0.826966233
26522,0.066177244,0.180725724,0.753097032
26523,0.136350182,0.24203172,0.621618098
26524,0.050034829,0.200535603,0.749429568
26525,0.176036442,0.210612957,0.613350601
26526,0.069120001,0.12706932,0.803810679
26527,0.088763751,0.17714532,0.734090928
26528,0.134978203,0.862085633,0.002936164
26529,0.065455873,0.062404706,0.872139421
26530,0.049239864,0.177452121,0.773308015
26531,0.057277111,0.173812744,0.768910144
26532,0.236845314,0.174544551,0.588610135
26533,0.072913246,0.148497577,0.778589177
26534,0.028004198,0.05454721,0.917448591
26535,0.071857515,0.155370625,0.77277186
26536,0.110914851,0.28845416,0.600630989
26537,0.063346212,0.061557594,0.875096194
26538,0.037665025,0.375514504,0.586820471
26539,0.080993911,0.13751396,0.781492128
26540,0.147516281,0.474295694,0.378188025
26541,0.061844379,0.133099787,0.805055834
26542,0.074447984,0.144867109,0.780684907
26543,0.25761991,0.071262425,0.671117665
26544,0.126009846,0.082194957,0.791795198
26545,0.185219402,0.291125794,0.523654803
26546,0.075975733,0.352310664,0.571713603
26547,0.051039136,0.100938744,0.84802212
26548,0.096219754,0.118916913,0.784863333
26549,0.174048337,0.824823676,0.001127987
26550,0.094755373,0.188443569,0.716801058
26551,0.032218335,0.235136971,0.732644694
26552,0.040033305,0.190104796,0.769861899
26553,0.057844603,0.095716143,0.846439254
26554,0.055718813,0.406089385,0.538191801
26555,0.186788845,0.173318283,0.639892873
26556,0.059004469,0.210288759,0.730706772
26557,0.102700192,0.12087749,0.776422318
26558,0.26040707,0.109381603,0.630211327
26559,0.211294901,0.108827186,0.679877913
26560,0.119892413,0.214343416,0.665764171
26561,0.074014434,0.176075013,0.749910553
26562,0.073511171,0.084786408,0.841702421
26563,0.090200998,0.08643154,0.823367462
26564,0.059973697,0.184881498,0.755144805
26565,0.114818477,0.262372935,0.622808589
26566,0.106351471,0.194889312,0.698759217
26567,0.052029682,0.144560282,0.803410036
26568,0.439475466,0.559749199,0.000775335
26569,0.073598754,0.193075548,0.733325698
26570,0.144145685,0.402998213,0.452856102
26571,0.064276062,0.070662666,0.865061272
26572,0.107665772,0.342281584,0.550052643
26573,0.108471916,0.099247644,0.79228044
26574,0.23768849,0.079061174,0.683250336
26575,0.100836821,0.104591792,0.794571387
26576,0.056480166,0.09524818,0.848271654
26577,0.072462919,0.105396295,0.822140786
26578,0.102871221,0.373382503,0.523746276
26579,0.332267586,0.667139515,0.000592899
26580,0.053835883,0.138919224,0.807244892
26581,0.115919329,0.304899057,0.579181613
26582,0.061452075,0.113578903,0.824969022
26583,0.051173177,0.100188788,0.848638034
26584,0.043167098,0.187232882,0.76960002
26585,0.135005354,0.26865061,0.596344036
26586,0.347905828,0.225828458,0.426265713
26587,0.163663682,0.510463163,0.325873155
26588,0.02674088,0.118550264,0.854708856
26589,0.081618998,0.180993172,0.737387829
26590,0.112962694,0.344528122,0.542509184
26591,0.142924408,0.85577975,0.001295842
26592,0.352333218,0.073935106,0.573731676
26593,0.12106122,0.22110254,0.657836241
26594,0.130635065,0.346837178,0.522527757
26595,0.035102575,0.086166327,0.878731098
26596,0.045053791,0.091589016,0.863357193
26597,0.119500366,0.472422951,0.408076683
26598,0.104863998,0.190176506,0.704959496
26599,0.093361672,0.153955831,0.752682496
26600,0.046860559,0.062952758,0.890186684
26601,0.080483367,0.197306315,0.722210318
26602,0.029170417,0.110754045,0.860075538
26603,0.044676059,0.091850495,0.863473446
26604,0.092694806,0.189477169,0.717828025
26605,0.068685698,0.151739603,0.779574699
26606,0.238245054,0.138015596,0.623739349
26607,0.125107801,0.870853833,0.004038366
26608,0.022432376,0.12894543,0.848622193
26609,0.109212923,0.12207283,0.768714247
26610,0.408116447,0.579648999,0.012234554
26611,0.149491496,0.214768142,0.635740363
26612,0.124993579,0.215004099,0.660002322
26613,0.142713572,0.210166601,0.647119827
26614,0.066903122,0.141913294,0.791183585
26615,0.08934165,0.158234731,0.752423618
26616,0.138684771,0.094547706,0.766767523
26617,0.129940981,0.146836924,0.723222094
26618,0.113000549,0.161987743,0.725011708
26619,0.180947219,0.23793714,0.581115641
