index,0,1,2
26457,0.202469821,0.105255939,0.69227424
26458,0.128063204,0.095115083,0.776821713
26459,0.070295046,0.144509802,0.785195152
26460,0.091860329,0.114790581,0.793349091
26461,0.05580001,0.144439611,0.79976038
26462,0.033271431,0.072686178,0.894042391
26463,0.509398009,0.413645392,0.076956599
26464,0.083315024,0.156090674,0.760594302
26465,0.071987736,0.150211185,0.777801078
26466,0.029118966,0.224748292,0.746132742
26467,0.07958711,0.262959267,0.657453622
26468,0.054435845,0.087531894,0.858032261
26469,0.674992904,0.099831513,0.225175583
26470,0.284874658,0.196216828,0.518908513
26471,0.086699179,0.25043998,0.662860841
26472,0.111967674,0.266756779,0.621275547
26473,0.065436803,0.112730441,0.821832755
26474,0.177343241,0.793985219,0.02867154
26475,0.328331793,0.268239415,0.403428792
26476,0.033243078,0.547797808,0.418959114
26477,0.064009736,0.219137759,0.716852505
26478,0.107317187,0.122144128,0.770538685
26479,0.064636147,0.18671402,0.748649833
26480,0.062688398,0.128047563,0.809264038
26481,0.070939012,0.317467617,0.611593371
26482,0.139944309,0.081740508,0.778315182
26483,0.035805032,0.159302435,0.804892532
26484,0.050460002,0.294785894,0.654754104
26485,0.071169,0.129132108,0.799698892
26486,0.117894112,0.197222794,0.684883094
26487,0.099870141,0.156253089,0.743876769
26488,0.134880843,0.577683866,0.287435291
26489,0.055339018,0.385225999,0.559434983
26490,0.069229871,0.620687325,0.310082804
26491,0.102741507,0.173014996,0.724243496
26492,0.120776855,0.140424337,0.738798808
26493,0.254334753,0.635332324,0.110332924
26494,0.059851708,0.264873425,0.675274867
26495,0.048714449,0.105039895,0.846245656
26496,0.088122046,0.19808826,0.713789694
26497,0.055313375,0.580328987,0.364357638
26498,0.193769061,0.385310737,0.420920202
26499,0.133170357,0.187481846,0.679347797
26500,0.093895646,0.425604624,0.48049973
26501,0.137196119,0.163426573,0.699377309
26502,0.011508702,0.016775738,0.97171556
26503,0.120166687,0.250697878,0.629135435
26504,0.076753002,0.093262715,0.829984282
26505,0.103365286,0.135788989,0.760845726
26506,0.052079977,0.926293054,0.02162697
26507,0.071037371,0.610838392,0.318124237
26508,0.079107284,0.336852059,0.584040657
26509,0.096532305,0.162274616,0.741193079
26510,0.051557511,0.189007703,0.759434787
26511,0.063681856,0.06294819,0.873369954
26512,0.028919935,0.093704631,0.877375433
26513,0.098404695,0.207047385,0.69454792
26514,0.061588944,0.111098729,0.827312327
26515,0.131069551,0.103494921,0.765435528
26516,0.059897619,0.358477573,0.581624808
26517,0.14321606,0.733246582,0.123537359
26518,0.178390296,0.145143787,0.676465917
26519,0.478516263,0.154499642,0.366984094
26520,0.028677198,0.702908972,0.26841383
26521,0.087062994,0.14002641,0.772910596
26522,0.118902436,0.209928434,0.671169129
26523,0.113742262,0.32259335,0.563664387
26524,0.0511954,0.146350374,0.802454226
26525,0.247124969,0.238987648,0.513887383
26526,0.075929875,0.175757276,0.748312849
26527,0.078945851,0.246931397,0.674122752
26528,0.123341655,0.845100325,0.03155802
26529,0.104585845,0.176430187,0.718983967
26530,0.158226187,0.165147421,0.676626392
26531,0.069714704,0.176486024,0.753799272
26532,0.251808236,0.122722028,0.625469737
26533,0.067058173,0.179223111,0.753718716
26534,0.007023439,0.064076078,0.928900483
26535,0.122654718,0.101064846,0.776280436
26536,0.100508832,0.289800851,0.609690316
26537,0.071143373,0.113788035,0.815068592
26538,0.022328554,0.418760781,0.558910665
26539,0.071424978,0.126685795,0.801889227
26540,0.117565554,0.498623109,0.383811338
26541,0.09336449,0.12860275,0.77803276
26542,0.045191781,0.157337312,0.797470907
26543,0.180318992,0.066215985,0.753465023
26544,0.080910013,0.139501798,0.779588188
26545,0.108414088,0.162739179,0.728846733
26546,0.091609009,0.301396523,0.606994468
26547,0.069440207,0.08579134,0.844768453
26548,0.144743357,0.112710522,0.742546121
26549,0.058959211,0.899721629,0.04131916
26550,0.130359117,0.186513805,0.683127078
26551,0.026962803,0.417795755,0.555241442
26552,0.01645429,0.100099565,0.883446145
26553,0.025773996,0.130717472,0.843508533
26554,0.089725884,0.842819145,0.067454972
26555,0.204315015,0.196125477,0.599559508
26556,0.054549096,0.214950486,0.730500419
26557,0.080462791,0.115811844,0.803725365
26558,0.414522944,0.158884523,0.426592532
26559,0.181203415,0.128215586,0.690580999
26560,0.147864921,0.15040748,0.701727599
26561,0.036649452,0.151406868,0.811943681
26562,0.10720655,0.0879434,0.80485005
26563,0.135668238,0.163269293,0.701062469
26564,0.052350944,0.148082763,0.799566293
26565,0.098913081,0.299723454,0.601363465
26566,0.111429649,0.160559776,0.728010575
26567,0.100799067,0.201125803,0.698075129
26568,0.125845954,0.826747848,0.047406198
26569,0.026792471,0.162929376,0.810278153
26570,0.180073375,0.36319005,0.456736575
26571,0.147826684,0.16278763,0.689385686
26572,0.115108771,0.288568287,0.596322942
26573,0.069514568,0.092145412,0.838340019
26574,0.302829183,0.041590384,0.655580433
26575,0.216149978,0.156112699,0.627737323
26576,0.047261846,0.056763186,0.895974967
26577,0.07919304,0.117103079,0.803703881
26578,0.135567759,0.750356979,0.114075262
26579,0.124557418,0.832708344,0.042734239
26580,0.048376176,0.077719806,0.873904019
26581,0.064412895,0.14024498,0.795342125
26582,0.086088178,0.079056811,0.834855011
26583,0.118735891,0.092316984,0.788947125
26584,0.043341225,0.194827583,0.761831191
26585,0.14135335,0.328620677,0.530025973
26586,0.306873162,0.278900501,0.414226337
26587,0.137331297,0.815994942,0.046673762
26588,0.032056687,0.241863136,0.726080177
26589,0.065109448,0.09525248,0.839638071
26590,0.088708108,0.510240212,0.40105168
26591,0.129376734,0.624571103,0.246052164
26592,0.276136105,0.111865119,0.611998776
26593,0.125805685,0.186000014,0.688194302
26594,0.160516328,0.204466911,0.635016761
26595,0.057507155,0.205939971,0.736552874
26596,0.083919114,0.115388037,0.800692849
26597,0.129709549,0.82732919,0.042961262
26598,0.09395281,0.168000156,0.738047034
26599,0.108166198,0.144973064,0.746860738
26600,0.047271903,0.02833101,0.924397087
26601,0.09606494,0.179143704,0.724791356
26602,0.007499238,0.100075205,0.892425558
26603,0.065927205,0.148429393,0.785643402
26604,0.079066158,0.267690236,0.653243606
26605,0.100304751,0.171260269,0.72843498
26606,0.127334466,0.189674681,0.682990853
26607,0.126710196,0.790486554,0.08280325
26608,0.068881351,0.089288127,0.841830522
26609,0.123116745,0.183614638,0.693268617
26610,0.525005828,0.370365982,0.10462819
26611,0.145490259,0.106441902,0.748067839
26612,0.086920867,0.210431246,0.702647887
26613,0.088690733,0.359590113,0.551719154
26614,0.093181285,0.098872015,0.8079467
26615,0.088471348,0.106944094,0.804584558
26616,0.13655057,0.124885868,0.738563562
26617,0.162247823,0.157886218,0.679865959
26618,0.089684451,0.154320767,0.755994783
26619,0.199423505,0.25897846,0.541598034
26620,0.135567759,0.750356979,0.114075262
26621,0.106853539,0.081947783,0.811198678
26622,0.170699547,0.288363146,0.540937307
26623,0.059905949,0.3468027,0.593291351
26624,0.017330755,0.053300198,0.929369047
26625,0.191549084,0.171533799,0.636917117
26626,0.068116839,0.083802235,0.848080926
26627,0.061480655,0.119178968,0.819340377
26628,0.038132957,0.296792567,0.665074476
26629,0.058189742,0.162190793,0.779619465
26630,0.10735431,0.154305205,0.738340485
26631,0.016049873,0.073163478,0.910786649
26632,0.235820842,0.230707966,0.533471193
26633,0.103498436,0.091390258,0.805111306
26634,0.073845571,0.056663447,0.869490982
26635,0.077430561,0.136240245,0.786329194
26636,0.143560437,0.222384804,0.634054759
26637,0.017171745,0.045223765,0.93760449
26638,0.177853456,0.432304819,0.389841725
26639,0.260090151,0.300480494,0.439429355
26640,0.036395505,0.111391419,0.852213076
26641,0.103057175,0.427317761,0.469625064
26642,0.08213007,0.07427178,0.84359815
26643,0.085109847,0.319772167,0.595117985
26644,0.030946628,0.216101661,0.752951711
26645,0.105085523,0.104164715,0.790749762
26646,0.479598289,0.157101487,0.363300223
26647,0.032491024,0.069042148,0.898466828
26648,0.071449428,0.611512145,0.317038427
26649,0.087920903,0.098841523,0.813237575
26650,0.429909097,0.501205958,0.068884945
26651,0.067574691,0.832305679,0.10011963
26652,0.413864749,0.0888244,0.497310851
26653,0.176789846,0.084440283,0.738769871
26654,0.113159942,0.348074594,0.538765464
26655,0.030225118,0.329116564,0.640658318
26656,0.156223028,0.154424374,0.689352598
26657,0.11734413,0.166474994,0.716180877
26658,0.149789129,0.159480911,0.690729961
26659,0.278606001,0.215978818,0.505415181
26660,0.075470309,0.204693326,0.719836365
26661,0.121509668,0.254913238,0.623577094
26662,0.071411261,0.282131015,0.646457724
26663,0.04870539,0.297358501,0.653936109
26664,0.065462214,0.085247346,0.849290441
26665,0.128104871,0.177449542,0.694445587
26666,0.039377555,0.360707115,0.599915329
26667,0.043072835,0.119664756,0.83726241
26668,0.16417286,0.377534023,0.458293117
26669,0.192383239,0.326958749,0.480658012
26670,0.200043188,0.201494315,0.598462497
26671,0.115918878,0.188943992,0.69513713
26672,0.053037335,0.078742042,0.868220623
26673,0.178032275,0.191881909,0.630085816
26674,0.192508902,0.11956258,0.687928518
26675,0.066183289,0.218501089,0.715315623
26676,0.038771199,0.157163876,0.804064925
26677,0.028457076,0.147623485,0.823919439
26678,0.108163088,0.177841773,0.713995139
26679,0.174552051,0.226021046,0.599426903
26680,0.02289918,0.129376005,0.847724815
26681,0.138435506,0.067591028,0.793973465
26682,0.055471976,0.092695661,0.851832363
26683,0.04993004,0.31962115,0.630448809
26684,0.029846341,0.154855286,0.815298373
26685,0.160125872,0.122534592,0.717339536
26686,0.098110092,0.197135919,0.704753989
26687,0.14550551,0.148476244,0.706018246
26688,0.149331562,0.600877264,0.249791174
26689,0.061253649,0.196685,0.742061351
26690,0.048789006,0.114885038,0.836325956
26691,0.087957044,0.191353186,0.720689771
26692,0.039740253,0.334806689,0.625453058
26693,0.497593235,0.081561835,0.42084493
26694,0.409131306,0.461398741,0.129469953
26695,0.055344239,0.097616558,0.847039202
26696,0.07192074,0.124888693,0.803190567
26697,0.063109686,0.206951668,0.729938646
26698,0.08987501,0.068423612,0.841701377
26699,0.055014174,0.375027314,0.569958511
26700,0.112139826,0.326630514,0.56122966
26701,0.079449388,0.803052419,0.117498193
26702,0.091943706,0.792201007,0.115855287
26703,0.089239749,0.267485123,0.643275128
26704,0.041895837,0.109661129,0.848443034
26705,0.052911842,0.099645802,0.847442356
26706,0.018542508,0.061318825,0.920138666
26707,0.377511094,0.093217985,0.529270921
26708,0.051724609,0.141385728,0.806889663
26709,0.064558795,0.070303655,0.865137549
26710,0.14550551,0.148476244,0.706018246
26711,0.141300703,0.226209883,0.632489414
26712,0.070640718,0.155266338,0.774092943
26713,0.187230702,0.267890622,0.544878676
26714,0.07546667,0.100572945,0.823960385
26715,0.142142147,0.113723202,0.744134651
26716,0.093217997,0.601423201,0.305358803
26717,0.063227103,0.151858186,0.784914712
26718,0.085911244,0.081236751,0.832852004
26719,0.070089297,0.207220134,0.722690569
26720,0.060454917,0.126257975,0.813287107
26721,0.032890196,0.198336218,0.768773586
26722,0.235848808,0.125401302,0.63874989
26723,0.101857604,0.122550074,0.775592323
26724,0.136656873,0.382588809,0.480754318
26725,0.041340963,0.231257893,0.727401144
26726,0.157012798,0.284944236,0.558042966
26727,0.062081897,0.099240234,0.838677869
26728,0.039075625,0.343305351,0.617619024
26729,0.164534127,0.129450763,0.70601511
26730,0.066513606,0.519743539,0.413742855
26731,0.023869989,0.074956873,0.901173138
26732,0.058790488,0.813677632,0.127531881
26733,0.183171528,0.100642861,0.716185611
26734,0.096172867,0.117491422,0.786335711
26735,0.057017637,0.11921694,0.823765424
26736,0.127415425,0.127737221,0.744847353
26737,0.129054998,0.134969989,0.735975012
26738,0.041072477,0.098734015,0.860193508
26739,0.285441732,0.151724844,0.562833423
26740,0.023463182,0.145635888,0.83090093
26741,0.132112052,0.775116009,0.09277194
26742,0.065660346,0.17631507,0.758024584
26743,0.095444315,0.167552824,0.737002862
26744,0.094484096,0.177046067,0.728469837
26745,0.115886087,0.17124882,0.712865093
26746,0.058832193,0.153978416,0.787189391
26747,0.163179293,0.55184018,0.284980527
26748,0.244990927,0.301214764,0.453794309
26749,0.054462124,0.259085267,0.686452609
26750,0.042985514,0.110053746,0.84696074
26751,0.110413778,0.210299994,0.679286228
26752,0.050980159,0.426878993,0.522140848
26753,0.08387709,0.130741242,0.785381668
26754,0.099726359,0.098099632,0.802174009
26755,0.042394238,0.085117018,0.872488745
26756,0.117494578,0.019858393,0.862647029
26757,0.12622997,0.201496339,0.672273691
26758,0.082284234,0.228407443,0.689308322
26759,0.058280423,0.313678228,0.62804135
26760,0.303728381,0.232254879,0.46401674
26761,0.102761638,0.118887343,0.778351019
26762,0.080511161,0.146630921,0.772857918
26763,0.128191133,0.157173901,0.714634966
26764,0.089406609,0.192272543,0.718320848
26765,0.065473681,0.201973561,0.732552758
26766,0.027851783,0.501639864,0.470508353
26767,0.116153277,0.213185953,0.67066077
26768,0.129923138,0.790436741,0.079640122
26769,0.08165095,0.356151423,0.562197627
26770,0.213644533,0.335498544,0.450856922
26771,0.304216233,0.588428905,0.107354862
26772,0.396150232,0.065866318,0.53798345
26773,0.055913991,0.213763542,0.730322466
26774,0.086595956,0.143108241,0.770295802
26775,0.057220015,0.251441419,0.691338566
26776,0.140506906,0.100916579,0.758576515
26777,0.058857327,0.028124406,0.913018266
26778,0.033345272,0.067682645,0.898972083
26779,0.095353051,0.148218585,0.756428363
26780,0.105048337,0.191507278,0.703444384
26781,0.010790859,0.112539396,0.876669745
26782,0.101195134,0.112213765,0.786591101
26783,0.180068741,0.176841531,0.643089728
26784,0.164229651,0.254986277,0.580784072
26785,0.177520632,0.290433382,0.532045985
26786,0.194452758,0.098614443,0.706932799
26787,0.06291179,0.065797436,0.871290774
26788,0.214814327,0.17671798,0.608467693
26789,0.159364764,0.315811536,0.5248237
26790,0.113704947,0.217901028,0.668394025
26791,0.104138084,0.108379872,0.787482044
26792,0.117183365,0.182365998,0.700450637
26793,0.052106204,0.127056196,0.8208376
26794,0.072370735,0.142615116,0.785014149
26795,0.087093717,0.209425749,0.703480534
26796,0.045681619,0.920445289,0.033873092
26797,0.074402937,0.458974632,0.466622432
26798,0.104079582,0.53699245,0.358927968
26799,0.08468279,0.13959553,0.77572168
26800,0.098899298,0.819189183,0.081911519
26801,0.135605326,0.257658838,0.606735836
26802,0.20436437,0.19732677,0.59830886
26803,0.06905825,0.173901587,0.757040163
26804,0.010769788,0.105349071,0.883881141
26805,0.007893522,0.083242913,0.908863565
26806,0.05330376,0.129326335,0.817369905
26807,0.085902214,0.165512094,0.748585692
26808,0.03125936,0.142179545,0.826561095
26809,0.131013029,0.186989136,0.681997836
26810,0.044212085,0.218714809,0.737073106
26811,0.040978927,0.077307645,0.881713428
26812,0.044535786,0.070040449,0.885423765
26813,0.160988254,0.538456853,0.300554893
26814,0.149440905,0.193195711,0.657363384
26815,0.158470533,0.196627241,0.644902226
26816,0.065730225,0.197782911,0.736486864
26817,0.13829285,0.125164656,0.736542494
26818,0.143538774,0.190953288,0.665507938
26819,0.100399232,0.265299763,0.634301005
26820,0.131022485,0.633426568,0.235550947
26821,0.177998764,0.703444684,0.118556552
26822,0.14674933,0.188380365,0.664870305
26823,0.056879483,0.127580178,0.815540339
26824,0.067066623,0.14639736,0.786536016
26825,0.080933496,0.245065796,0.674000708
26826,0.066651863,0.087977781,0.845370355
26827,0.109230558,0.268419645,0.622349798
26828,0.029999231,0.200155752,0.769845017
